player_id,firstName,lastName,nationality,birthCity,birthDate,birthMonth,birthMonthName
8476886,Slater,Koekkoek,CAN,Winchester,1994-02-18,2,February
8476453,Nikita,Kucherov,RUS,Maykop,1993-06-17,6,June
8477300,Viktor,Svedberg,SWE,Gothenburg,1991-05-24,5,May
8474870,Tyler,Johnson,USA,Spokane,1990-07-29,7,July
8477386,Henri,Ikonen,FIN,Savonlinna,1994-04-17,4,April
8476292,Ondrej,Palat,CZE,Frydek-Mistek,1991-03-28,3,March
8474717,Mark,Barberio,CAN,Montreal,1990-03-23,3,March
8475807,Joakim,Nordstrom,SWE,Stockholm,1992-02-25,2,February
8476539,Jonathan,Marchessault,CAN,Cap-Rouge,1990-12-27,12,December
8476975,Cedric,Paquette,CAN,Gaspe,1993-08-13,8,August
8473986,Alex,Killorn,CAN,Halifax,1989-09-14,9,September
8476860,Dylan,Blujus,USA,Buffalo,1994-01-22,1,January
8477950,Tony,DeAngelo,USA,Sewell,1995-10-24,10,October
8477356,Kristers,Gudlevskis,LVA,Aizkraukle,1992-07-31,7,July
8476300,Nikita,Nesterov,RUS,Chelyabinsk,1993-03-28,3,March
8474520,Jason,Garrison,CAN,White Rock,1984-11-13,11,November
8476826,Yanni,Gourde,CAN,Saint-Narcisse,1991-12-15,12,December
8476864,Ville,Pokka,FIN,Tornio,1994-06-03,6,June
8474722,Luke,Witkowski,USA,Holland,1990-04-14,4,April
8476394,Michael,Paliotta,USA,Westport,1993-04-06,4,April
8476479,Phillip,Danault,CAN,Victoriaville,1993-02-24,2,February
8477205,Andrej,Sustr,CZE,Plzen,1990-11-29,11,November
8477326,Joel,Vermin,CHE,Bern,1992-02-05,2,February
8477845,Trevor,van Riemsdyk,USA,Middletown,1991-07-24,7,July
8477009,Jake,Dotchin,CAN,Cambridge,1994-03-24,3,March
8476911,Tanner,Richard,CAN,Markham,1993-04-06,4,April
8476882,Teuvo,Teravainen,FIN,Helsinki,1994-09-11,9,September
8477451,Ryan,Hartman,USA,Hilton Head Isl.,1994-09-20,9,September
8477494,Jonathan,Drouin,CAN,Ste-Agathe,1995-03-28,3,March
8477293,Antti,Raanta,FIN,Rauma,1989-05-12,5,May
8476480,Vladislav,Namestnikov,RUS,Zhukovskiy,1992-11-22,11,November
8476883,Andrei,Vasilevskiy,RUS,Tyumen,1994-07-25,7,July
8475715,Oscar,Lindberg,SWE,Skellefteå,1991-10-29,10,October
8475832,Tom,Kuhnhackl,DEU,Landshut,1992-01-21,1,January
8475763,Kevin,Hayes,USA,Dorchester,1992-05-08,5,May
8475208,Brian,Dumoulin,USA,Biddeford,1991-09-06,9,September
8470110,Trevor,Daley,CAN,Toronto,1983-10-09,10,October
8470595,Eric,Staal,CAN,Thunder Bay,1984-10-29,10,October
8476897,Oskar,Sundqvist,SWE,Boden,1994-03-23,3,March
8473548,Phil,Kessel,USA,Madison,1987-10-02,10,October
8476899,Matt,Murray,CAN,Thunder Bay,1994-05-25,5,May
8474602,Justin,Schultz,CAN,Kelowna,1990-07-06,7,July
8476869,Brady,Skjei,USA,Lakeville,1994-03-26,3,March
8477839,Conor,Sheary,USA,Winchester,1992-06-08,6,June
8475810,Bryan,Rust,USA,Pontiac,1992-05-11,5,May
8475855,Jesper,Fast,SWE,Nassjo,1991-12-02,12,December
8476874,Olli,Maatta,FIN,Jyväskylä,1994-08-22,8,August
8475949,Marek,Hrivik,SVK,Cadca,1991-08-28,8,August
8476884,Derrick,Pouliot,CAN,Estevan,1994-01-16,1,January
8476433,Magnus,Hellberg,SWE,Uppsala,1991-04-04,4,April
8477465,Tristan,Jarry,CAN,Surrey,1995-04-29,4,April
8475161,Chris,Brown,USA,Flower Mound,1991-02-03,2,February
8477435,Ryan,Graves,CAN,Yarmouth,1995-05-21,5,May
8477126,Jayson,Megna,USA,Fort Lauderdale,1990-02-01,2,February
8477889,Mathew,Bodie,CAN,East St. Paul,1990-03-07,3,March
8476482,Nicklas,Jensen,DNK,Herning,1993-03-06,3,March
8476807,Matt,Tennyson,USA,Minneapolis,1990-04-23,4,April
8474568,Luke,Schenn,CAN,Saskatoon,1989-11-02,11,November
8475188,Brayden,McNabb,CAN,Davidson,1991-01-21,1,January
8476331,Dylan,DeMelo,CAN,London,1993-05-01,5,May
8476919,Chris,Tierney,CAN,Keswick,1994-07-01,7,July
8475820,Joonas,Donskoi,FIN,Raahe,1992-04-13,4,April
8477922,Melker,Karlsson,SWE,Lycksele,1990-07-18,7,July
8476442,Matt,Nieto,USA,Long Beach,1992-11-05,11,November
8475455,Brenden,Dillon,CAN,New Westminster,1990-11-13,11,November
8476881,Tomas,Hertl,CZE,Praha,1993-11-12,11,November
8473571,Jamie,McBain,USA,Edina,1988-02-25,2,February
8468483,Marian,Gaborik,SVK,Trencin,1982-02-14,2,February
8475857,Kevin,Gravel,USA,Kingsford,1992-03-06,3,March
8475879,Mac,Carruth,USA,Salt Lake City,1992-03-25,3,March
8476373,Niklas,Lundstrom,SWE,Varmdo,1993-01-10,1,January
8469485,Derek,Roy,CAN,Ottawa,1983-05-04,5,May
8468011,Ryan,Miller,USA,East Lansing,1980-07-17,7,July
8475175,Magnus,Paajarvi,SWE,Norrkoping,1991-04-12,4,April
8468505,Steve,Ott,CAN,Summerside,1982-08-19,8,August
8476774,Terry,Broadhurst,USA,Orland Park,1988-11-30,11,November
8475966,Garret,Ross,USA,Dearborn Hts.,1992-05-26,5,May
8475720,Kent,Simpson,CAN,Edmonton,1992-03-26,3,March
8477195,Mathieu,Brisebois,CAN,Mont Saint-Hilaire,1992-04-17,4,April
8467391,Jason,LaBarbera,CAN,Burnaby,1980-01-18,1,January
8476471,Mark,McNeill,CAN,Langley,1993-02-22,2,February
8477243,Drew,LeBlanc,USA,Duluth,1989-06-29,6,June
8476283,Alex,Broadhurst,USA,New Lenox,1993-03-07,3,March
8475816,Stanislav,Galiev,RUS,Moscow,1992-01-17,1,January
8476906,Shayne,Gostisbehere,USA,Pembroke Pines,1993-04-20,4,April
8477444,Andre,Burakovsky,SWE,Klagenfurt,1995-02-09,2,February
8476872,Scott,Laughton,CAN,Oakville,1994-05-30,5,May
8475462,Radko,Gudas,CZE,Prague,1990-06-05,6,June
8473461,Steve,Mason,CAN,Oakville,1988-05-29,5,May
8476393,Nick,Cousins,CAN,Belleville,1993-07-20,7,July
8469469,R.J.,Umberger,USA,Pittsburgh,1982-05-03,5,May
8468513,Nick,Schultz,CAN,Strasbourg,1982-08-25,8,August
8471762,Chris,VandeVelde,USA,Moorhead,1987-03-15,3,March
8475247,Michael,Latta,CAN,Kitchener,1991-05-25,5,May
8475744,Evgeny,Kuznetsov,RUS,Chelyabinsk,1992-05-19,5,May
8473426,Mike,Weber,USA,Pittsburgh,1987-12-16,12,December
8477930,Pierre-Edouard,Bellemare,FRA,Le Blanc-Mesnil,1985-03-06,3,March
8474040,Sam,Gagner,CAN,London,1989-08-10,8,August
8478563,Evgeny,Medvedev,RUS,Chelyabinsk,1982-08-27,8,August
8477290,Michael,Raffl,AUT,Villach,1988-12-01,12,December
8477462,Robert,Hagg,SWE,Uppsala,1995-02-08,2,February
8475729,Mark,Alt,USA,Kansas City,1991-10-18,10,October
8477502,Samuel,Morin,CAN,Lac-Beauport,1995-07-12,7,July
8476932,Anthony,Stolarz,USA,Edison,1994-01-20,1,January
8478367,Cole,Bardreau,USA,Fairport,1993-07-22,7,July
8476955,Taylor,Leier,CAN,Saskatoon,1994-02-15,2,February
8471436,Matt,Hunwick,USA,Warren,1985-05-21,5,May
8473536,James,Sheppard,CAN,Halifax,1988-04-25,4,April
8476449,Scott,Harrington,CAN,Kingston,1993-03-10,3,March
8471260,Blake,Comeau,CAN,Meadow Lake,1986-02-18,2,February
8476293,Scott,Wilson,CAN,Oakville,1992-04-24,4,April
8464981,Cory,Sarich,CAN,Saskatoon,1978-08-16,8,August
8473499,Reto,Berra,CHE,Bulach,1987-01-03,1,January
8473575,Semyon,Varlamov,RUS,Samara,1988-04-27,4,April
8475799,Nino,Niederreiter,CHE,Chur,1992-09-08,9,September
8475287,Erik,Haula,FIN,Pori,1991-03-23,3,March
8476455,Gabriel,Landeskog,SWE,Stockholm,1992-11-23,11,November
8475168,Matt,Duchene,CAN,Haliburton,1991-01-16,1,January
8470750,John,Mitchell,CAN,Oakville,1985-01-22,1,January
8471326,Patrick,Bordeleau,CAN,Montreal,1986-03-23,3,March
8475206,Stefan,Elliott,CAN,Vancouver,1991-01-30,1,January
8473700,Ryan,Wilson,CAN,Windsor,1987-02-03,2,February
8474089,Brad,Malone,CAN,Miramichi,1989-05-20,5,May
8471657,Cody,McLeod,CAN,Binscarth,1984-06-26,6,June
8474207,Nick,Holden,CAN,St. Albert,1987-05-15,5,May
8474008,Paul,Carey,USA,Boston,1988-09-24,9,September
8471669,Paul,Stastny,USA,Quebec City,1985-12-27,12,December
8469707,PA,Parenteau,CAN,Hull,1983-03-24,3,March
8473446,Erik,Johnson,USA,Bloomington,1988-03-21,3,March
8470699,Jan,Hejda,CZE,Prague,1978-06-18,6,June
8469591,Cody,McCormick,CAN,London,1983-04-18,4,April
8475158,Ryan,O'Reilly,CAN,Clinton,1991-02-07,2,February
8475197,Tyson,Barrie,CAN,Victoria,1991-07-26,7,July
8477492,Nathan,MacKinnon,CAN,Halifax,1995-09-01,9,September
8474202,John,Curry,USA,Shorewood,1984-02-27,2,February
8475717,Calvin,Pickard,CAN,Moncton,1992-04-15,4,April
8476536,Colin,Smith,CAN,Edmonton,1993-06-20,6,June
8475767,Joey,Hishon,CAN,Stratford,1991-10-20,10,October
8476464,Duncan,Siemens,CAN,Edmonton,1993-09-07,9,September
8475461,Andrew,Agozzino,CAN,Kleinburg,1991-01-03,1,January
8475824,Sami,Aittokallio,FIN,Tampere,1992-08-06,8,August
8476798,Karl,Stollery,CAN,Camrose,1987-11-21,11,November
8472373,Jon,Landry,CAN,Montreal,1983-05-01,5,May
8476933,Raphael,Bussieres,CAN,Longueuil,1993-11-05,11,November
8476344,Tyler,Graovac,CAN,Brampton,1993-04-27,4,April
8475860,Johan,Gustafsson,SWE,Köping,1992-02-28,2,February
8469759,Vernon,Fiddler,CAN,Edmonton,1980-05-09,5,May
8475236,Cody,Eakin,CAN,Winnipeg,1991-05-24,5,May
8476889,Radek,Faksa,CZE,Vitkov,1994-01-09,1,January
8477501,Valeri,Nichushkin,RUS,Chelyabinsk,1995-03-04,3,March
8470877,David,Jones,CAN,Guelph,1984-08-10,8,August
8470598,Thomas,Vanek,AUT,Vienna,1984-01-19,1,January
8475730,Stephen,Johns,USA,Ellwood City,1992-04-18,4,April
8476467,Jamie,Oleksiak,CAN,Toronto,1992-12-21,12,December
8469455,Jason,Spezza,CAN,Toronto,1983-06-13,6,June
8474849,Antoine,Roussel,FRA,Roubaix,1989-11-21,11,November
8473994,Jamie,Benn,CAN,Victoria,1989-07-18,7,July
8474098,Colton,Sceviour,CAN,Red Deer,1989-04-20,4,April
8475147,Jordan,Schroeder,USA,Lakeville,1990-09-29,9,September
8469466,Ales,Hemsky,CZE,Pardubice,1983-08-13,8,August
8475906,John,Klingberg,SWE,Gothenburg,1992-08-14,8,August
8474818,Jordie,Benn,CAN,Victoria,1987-07-26,7,July
8476439,Brett,Ritchie,CAN,Orangeville,1993-07-01,7,July
8475747,Patrik,Nemeth,SWE,Stockholm,1992-02-08,2,February
8471227,Devan,Dubnyk,CAN,Regina,1986-05-04,5,May
8474610,Zac,Dalpe,CAN,Paris,1989-11-01,11,November
8477406,Mattias,Janmark,SWE,Stockholm,1992-12-08,12,December
8477850,Christian,Folin,SWE,Gothenburg,1991-02-09,2,February
8471274,Alex,Goligoski,USA,Grand Rapids,1985-07-30,7,July
8470140,Kari,Lehtonen,FIN,Helsinki,1983-11-16,11,November
8478390,Grayson,Downing,CAN,Abbotsford,1992-04-18,4,April
8476619,Zack,Mitchell,CAN,Orangeville,1993-01-07,1,January
8478524,Zach,Palmquist,USA,South St. Pau,1990-12-09,12,December
8476422,Mike,Reilly,USA,Chicago,1993-07-13,7,July
8470729,Tyson,Strachan,CAN,Melfort,1984-10-30,10,October
8476545,Kurtis,Gabriel,CAN,Newmarket,1993-04-20,4,April
8478208,Hunter,Warner,USA,Cambridge,1995-09-21,9,September
8476313,Steve,Michalek,USA,Hartford,1993-08-06,8,August
8474627,Jori,Lehtera,FIN,Helsinki,1987-12-23,12,December
8471761,Chris,Butler,USA,St. Louis,1986-10-27,10,October
8466140,Olli,Jokinen,FIN,Kuopio,1978-12-05,12,December
8474125,Carl,Gunnarsson,SWE,Orebro,1986-11-09,11,November
8476427,Ty,Rattie,CAN,Calgary,1993-02-05,2,February
8469473,Marcel,Goc,DEU,Calw,1983-08-24,8,August
8477467,Gustav,Olofsson,SWE,Boras,1994-12-01,12,December
8471840,Brett,Sutter,CAN,Viking,1987-06-02,6,June
8478138,Guillaume,Gelinas,CAN,Quebec City,1993-06-14,6,June
8477923,Michael,Keranen,FIN,Stockholm,1990-01-04,1,January
8476808,Brian,Flynn,USA,Lynnfield,1988-07-26,7,July
8470667,Clarke,MacArthur,CAN,Lloydminster,1985-04-06,4,April
8473507,Jeff,Petry,USA,Ann Arbor,1987-12-09,12,December
8477202,Andrew,Hammond,CAN,Surrey,1988-02-11,2,February
8468478,Mike,Weaver,CAN,Brampton,1978-05-02,5,May
8477455,Jacob,de la Rose,SWE,Arvika,1995-05-20,5,May
8476379,Darren,Dietz,CAN,Medicine Hat,1993-07-17,7,July
8477901,Daniel,Carr,CAN,Sherwood Park,1991-11-01,11,November
8478004,Brett,Lernout,CAN,Winnipeg,1995-09-24,9,September
8477237,Mike,Condon,USA,Holliston,1990-04-27,4,April
8476948,Charles,Hudon,CAN,Alma,1994-06-23,6,June
8476904,Chris,Driedger,CAN,Winnipeg,1994-05-18,5,May
8475227,Chris,Wideman,USA,St. Louis,1990-01-07,1,January
8476368,Fredrik,Claesson,SWE,Stockholm,1992-11-24,11,November
8477210,Buddy,Robinson,USA,Bellmawr,1991-09-30,9,September
8471241,Mark,Fistric,CAN,Edmonton,1986-06-01,6,June
8462196,Stephane,Robidas,CAN,Sherbrooke,1977-03-03,3,March
8469490,Tim,Jackman,USA,Minot,1981-11-14,11,November
8476525,Colin,Miller,CAN,Sault Ste. Marie,1992-10-29,10,October
8475762,Derek,Forbort,USA,Duluth,1992-03-04,3,March
8477149,Scott,Sabourin,CAN,Orleans,1992-07-30,7,July
8477378,Patrik,Bartosak,CZE,Novy Jicin,1993-03-29,3,March
8476409,Alan,Quine,CAN,Belleville,1993-02-25,2,February
8477932,Aaron,Ekblad,CAN,Windsor,1996-02-07,2,February
8475755,Alexander,Petrovic,CAN,Edmonton,1992-03-03,3,March
8473579,Nikolay,Kulemin,RUS,Magnitogorsk,1986-07-14,7,July
8475760,Nick,Bjugstad,USA,Minneapolis,1992-07-17,7,July
8476456,Jonathan,Huberdeau,CAN,Saint-Jerome,1993-06-04,6,June
8471362,Mikhail,Grabovski,BLR,Potsdam,1984-01-31,1,January
8477506,Ryan,Pulock,CAN,Dauphin,1994-10-06,10,October
8475769,Quinton,Howden,CAN,Winnipeg,1992-01-21,1,January
8475179,Dmitry,Kulikov,RUS,Lipetsk,1990-10-29,10,October
8476389,Vincent,Trocheck,USA,Pittsburgh,1993-07-11,7,July
8475253,Garrett,Wilson,CAN,Barrie,1991-03-16,3,March
8468001,Derek,MacKenzie,CAN,Sudbury,1981-06-11,6,June
8476428,Rocco,Grimaldi,USA,Anaheim,1993-02-08,2,February
8475735,Greg,McKegg,CAN,St. Thomas,1992-06-17,6,June
8476917,Adam,Pelech,CAN,Toronto,1994-08-16,8,August
8476875,Mike,Matheson,CAN,Pointe-Claire,1994-02-27,2,February
8476444,Christopher,Gibson,FIN,Karkkila,1992-12-27,12,December
8475790,Erik,Gudbranson,CAN,Ottawa,1992-01-07,1,January
8475191,Reilly,Smith,CAN,Mimico,1991-04-01,4,April
8477493,Aleksander,Barkov,FIN,Tampere,1995-09-02,9,September
8475246,Kevin,Connauton,CAN,Edmonton,1990-02-23,2,February
8467396,Erik,Cole,USA,Oswego,1978-11-06,11,November
8467423,Shawn,Horcoff,CAN,Trail,1978-09-17,9,September
8476116,Ryan,Garbutt,CAN,Edmonton,1985-08-12,8,August
8475714,Calle,Jarnkrok,SWE,Gävle,1991-09-25,9,September
8476925,Colton,Sissons,CAN,North Vancouver,1993-11-05,11,November
8470105,Scottie,Upshall,CAN,Fort McMurray,1983-10-07,10,October
8476887,Filip,Forsberg,SWE,Ostervala,1994-08-13,8,August
8476447,Miikka,Salomaki,FIN,Raahe,1993-03-09,3,March
8476892,Colton,Parayko,CAN,St. Albert,1993-05-12,5,May
8476857,Pontus,Aberg,SWE,Stockholm,1993-09-23,9,September
8477942,Kevin,Fiala,CHE,St. Gallen,1996-07-22,7,July
8475766,Austin,Watson,USA,Ann Arbor,1992-01-13,1,January
8476855,Nail,Yakupov,RUS,Nizhnekamsk,1993-10-06,10,October
8476779,Brad,Hunt,CAN,Maple Ridge,1988-08-24,8,August
8478042,Viktor,Arvidsson,SWE,Skellefteå,1993-04-08,4,April
8475218,Mattias,Ekholm,SWE,Borlange,1990-05-24,5,May
8476989,Petteri,Lindbohm,FIN,Helsinki,1993-09-23,9,September
8477482,Zach,Sanford,USA,Salem,1994-11-09,11,November
8475868,Anthony,Bitetto,USA,Island Park,1990-07-15,7,July
8477964,Ivan,Barbashev,RUS,Moscow,1995-12-14,12,December
8475793,Ryan,Johansen,CAN,Vancouver,1992-07-31,7,July
8476441,Joel,Edmundson,CAN,Brandon,1993-06-28,6,June
8478461,Luke,Opilka,USA,Effingham,1997-02-27,2,February
8476992,Marek,Mazanec,CZE,Pisek,1991-07-18,7,July
8476877,Jordan,Schmaltz,USA,Madison,1993-10-08,10,October
8477919,Frederick,Gaudreau,CAN,Bromont,1993-05-01,5,May
8477982,Jack,Dougherty,USA,St. Paul,1996-05-25,5,May
8475774,Petter,Granberg,SWE,Gallivare,1992-08-27,8,August
8477634,Trevor,Murphy,CAN,Windsor,1995-07-17,7,July
8478851,Alexandre,Carrier,CAN,Quebec City,1996-10-08,10,October
8477973,Vladislav,Kamenev,RUS,Orsk,1996-08-12,8,August
8471760,Cody,Bass,CAN,Owen sound,1987-01-07,1,January
8478550,Artemi,Panarin,RUS,Korkino,1991-10-30,10,October
8476979,Erik,Gustafsson,SWE,Nynashamn,1992-03-14,3,March
8475209,Richard,Panik,SVK,Martin,1991-02-07,2,February
8470039,Tomas,Fleischmann,CZE,Koprivnice,1984-05-16,5,May
8477952,Robby,Fabbri,CAN,Mississauga,1996-01-22,1,January
8471217,Andrew,Ladd,CAN,Maple Ridge,1985-12-12,12,December
8473573,Artem,Anisimov,RUS,Yaroslavl,1988-05-24,5,May
8471185,Curtis,Glencross,CAN,Kindersley,1982-12-28,12,December
8469476,Tim,Gleason,USA,Clawson,1983-01-29,1,January
8477939,William,Nylander,SWE,Calgary,1996-05-01,5,May
8475716,Martin,Marincin,SVK,Kosice,1992-02-18,2,February
8476941,Connor,Carrick,USA,Orland Park,1994-04-13,4,April
8477953,Kasperi,Kapanen,FIN,Kuopio,1996-07-23,7,July
8479318,Auston,Matthews,USA,San Ramon,1997-09-17,9,September
8476410,Josh,Leivo,CAN,Innisfil,1993-05-26,5,May
8473463,Leo,Komarov,FIN,Narva,1987-01-23,1,January
8478373,Nikita,Soshnikov,RUS,Nizhny Tagil,1993-10-14,10,October
8475786,Zach,Hyman,CAN,Toronto,1992-06-09,6,June
8476853,Morgan,Rielly,CAN,Vancouver,1994-03-09,3,March
8477015,Connor,Brown,CAN,Toronto,1994-01-14,1,January
8479458,Nikita,Zaitsev,RUS,Moscow,1991-10-29,10,October
8476289,Alexey,Marchenko,RUS,Moscow,1992-01-02,1,January
8475098,Tyler,Bozak,CAN,Regina,1986-03-19,3,March
8474581,Jake,Gardiner,USA,Minnetonka,1990-07-04,7,July
8475792,Brett,Connolly,CAN,Campbell River,1992-05-02,5,May
8478483,Mitchell,Marner,CAN,Markham,1997-05-05,5,May
8475172,Nazem,Kadri,CAN,London,1990-10-06,10,October
8476905,Chandler,Stephenson,CAN,Saskatoon,1994-04-22,4,April
8478906,Markus,Nutivaara,FIN,Oulu,1994-06-06,6,June
8476326,Josh,Archibald,CAN,Regina,1992-10-06,10,October
8476448,William,Karlsson,SWE,Marsta,1993-01-08,1,January
8478506,Gabriel,Carlsson,SWE,Orebro,1997-01-02,1,January
8477416,Oliver,Bjorkstrand,DNK,Herning,1995-04-10,4,April
8476850,Ryan,Murray,CAN,Regina,1993-09-27,9,September
8473422,Nick,Foligno,USA,Buffalo,1987-10-31,10,October
8468493,Ron,Hainsey,USA,Bolton,1981-03-24,3,March
8474715,Cam,Atkinson,USA,Riverside,1989-06-05,6,June
8477505,Alexander,Wennberg,SWE,Stockholm,1994-09-22,9,September
8476981,Josh,Anderson,CAN,Burlington,1994-05-07,5,May
8476861,Oscar,Dansk,SWE,Stockholm,1994-02-28,2,February
8474685,Matt,Calvert,CAN,Brandon,1989-12-24,12,December
8476310,Lukas,Sedlak,CZE,Ceské Budejovice,1993-02-25,2,February
8476432,Boone,Jenner,CAN,Dorchester,1993-06-15,6,June
8477244,Chad,Ruhwedel,USA,San Diego,1990-05-07,5,May
8477240,Carter,Rowney,CAN,Grand Prairie,1989-05-10,5,May
8477404,Jake,Guentzel,USA,Omaha,1994-10-06,10,October
8474611,Cameron,Gaunce,CAN,Sudbury,1990-03-19,3,March
8475233,David,Savard,CAN,St. Hyacinthe,1990-10-22,10,October
8477495,Seth,Jones,USA,Arlington,1994-10-03,10,October
8471273,Brandon,Dubinsky,USA,Anchorage,1986-04-29,4,April
8478460,Zach,Werenski,USA,Grosse Pointe,1997-07-19,7,July
8477947,Sonny,Milano,USA,Massapequa,1996-05-12,5,May
8476341,Anton,Forsberg,SWE,Härnösand,1992-11-27,11,November
8478541,Markus,Hannikainen,FIN,Helsinki,1993-03-26,3,March
8478426,Paul,Bittner,USA,Crookston,1996-11-04,11,November
8478567,Dean,Kukan,CHE,Volketswil,1993-07-08,7,July
8479411,Vitaly,Abramov,RUS,Chelyabinsk,1998-05-08,5,May
8477430,Nick,Moutrey,CAN,Toronto,1995-06-24,6,June
8477638,Jordan,Maletta,CAN,St. Catharines,1995-04-30,4,April
8476391,TJ,Tynan,USA,Orland Park,1992-02-25,2,February
8475829,John,Ramage,CAN,Mississauga,1991-02-07,2,February
8479032,Justin,Scott,CAN,Burlington,1995-08-13,8,August
8476852,Griffin,Reinhart,CAN,North Vancouver,1994-01-24,1,January
8471251,Justin,Peters,CAN,Blyth,1986-08-30,8,August
8476147,Kael,Mouillierat,CAN,Edmonton,1987-12-09,12,December
8476429,Scott,Mayfield,USA,St. Louis,1992-10-14,10,October
8478493,Joel,Eriksson Ek,SWE,Karlstad,1997-01-29,1,January
8479443,Sam,Anas,USA,Potomac,1993-06-01,6,June
8476372,Nick,Seeler,USA,Eden Prairie,1993-06-03,6,June
8476219,Patrick,Cannone,USA,Bayport,1986-08-09,8,August
8477949,Alex,Tuch,USA,Syracuse,1996-05-10,5,May
8477006,Christoph,Bertschy,CHE,Fribourg,1994-04-05,4,April
8478501,Gustav,Bouramman,SWE,Stockholm,1997-01-24,1,January
8476330,Adam,Wilcox,USA,South St. Paul,1992-11-26,11,November
8478010,Brayden,Point,CAN,Calgary,1996-03-13,3,March
8477454,Adam,Erne,USA,New Haven,1995-04-20,4,April
8476285,Matthew,Peca,CAN,Petawawa,1993-04-27,4,April
8478866,Dominik,Simon,CZE,Prague,1994-08-08,8,August
8477520,Jean-Sebastien,Dea,CAN,Laval,1994-02-08,2,February
8475148,Tim,Erixon,SWE,Port Chester,1991-02-24,2,February
8478466,Daniel,Sprong,NLD,Amsterdam,1997-03-17,3,March
8476963,Sean,Maguire,CAN,Edmonton,1993-02-02,2,February
8476302,Frank,Corrado,CAN,Toronto,1993-03-26,3,March
8471331,Kevin,Porter,USA,Detroit,1986-03-12,3,March
8474660,David,Warsofsky,USA,Marshfield,1990-05-30,5,May
8471715,Ondrej,Pavelec,CZE,Kladno,1987-08-31,8,August
8470828,Toby,Enstrom,SWE,Nordingra,1984-11-05,11,November
8470222,James,Wisniewski,USA,Canton,1984-02-21,2,February
8473412,Bryan,Little,CAN,Edmonton,1987-11-12,11,November
8470740,Lee,Stempniak,USA,West Seneca,1983-02-04,2,February
8474074,Paul,Postma,CAN,Red Deer,1989-02-22,2,February
8470834,Dustin,Byfuglien,USA,Roseau,1985-03-27,3,March
8477429,Andrew,Copp,USA,Ann Arbor,1994-07-08,7,July
8476460,Mark,Scheifele,CAN,Kitchener,1993-03-15,3,March
8469531,Jay,Harrison,CAN,Oshawa,1982-11-03,11,November
8471218,Blake,Wheeler,USA,Plymouth,1986-08-31,8,August
8476945,Connor,Hellebuyck,USA,Commerce,1993-05-19,5,May
8470289,Jim,Slater,USA,Lapeer,1982-12-09,12,December
8474603,Eric,O'Dell,CAN,Ottawa,1990-06-21,6,June
8473482,Jiri,Tlusty,CZE,Slany,1988-03-16,3,March
8478137,Jiri,Sekac,CZE,Kladno,1992-06-10,6,June
8474574,Tyler,Myers,CAN,Houston,1990-02-01,2,February
8471385,Adam,Pardy,CAN,Bonavista,1984-03-29,3,March
8476392,Adam,Lowry,USA,St. Louis,1993-03-29,3,March
8469501,Chris,Thorburn,CAN,Sault Ste. Marie,1983-06-03,6,June
8470614,Mark,Stuart,USA,Rochester,1984-04-27,4,April
8471226,Drew,Stafford,USA,Milwaukee,1985-10-30,10,October
8476885,Jacob,Trouba,USA,Rochester,1994-02-26,2,February
8475279,Ben,Chiarot,CAN,Hamilton,1991-05-09,5,May
8474061,Anthony,Peluso,CAN,North York,1989-04-18,4,April
8475958,Michael,Sgarbossa,CAN,Campbellville,1992-07-25,7,July
8477940,Nikolaj,Ehlers,DNK,Aalborg,1996-02-14,2,February
8477034,Jaycob,Megna,USA,Plantation,1992-12-10,12,December
8475834,Marcus,Sorensen,SWE,Sodertalje,1992-04-07,4,April
8477931,Tomas,Nosek,CZE,Pardubice,1992-09-01,9,September
8477983,Maxim,Letunov,RUS,Moscow,1996-02-20,2,February
8475169,Evander,Kane,CAN,Vancouver,1991-08-02,8,August
8480263,Dylan,Ferguson,CAN,Lantzville,1998-09-20,9,September
8477180,Aaron,Dell,CAN,Airdrie,1989-05-04,5,May
8477478,William,Carrier,CAN,LaSalle,1994-12-20,12,December
8476624,Barclay,Goodrow,CAN,Toronto,1993-02-26,2,February
8478414,Timo,Meier,CHE,Herisau,1996-10-08,10,October
8478099,Kevin,Labanc,USA,Brooklyn,1995-12-12,12,December
8477046,Joakim,Ryan,USA,Rumson,1993-06-17,6,June
8479580,Dylan,Gambrell,USA,Bonney Lake,1996-08-26,8,August
8477846,Ryan,Carpenter,USA,Oviedo,1991-01-18,1,January
8475750,Jon,Merrill,USA,Oklahoma City,1992-02-03,2,February
8480373,Josef,Korenar,,Pelhrimov,1998-01-31,1,January
8475841,Tim,Heed,SWE,Gothenburg,1991-01-27,1,January
8477312,Antoine,Bibeau,CAN,Victoriaville,1994-05-01,5,May
8476509,Maxime,Lagace,CAN,Saint-Augustin,1993-01-12,1,January
8478434,Keegan,Kolesar,CAN,Brandon,1997-04-08,4,April
8476987,Jake,Bischoff,USA,Cambridge,1994-07-25,7,July
8479980,Nicolas,Hague,CAN,Kitchener,1998-12-05,12,December
8476870,Stefan,Matteau,USA,Chicago,1994-02-23,2,February
8480018,Nick,Suzuki,CAN,London,1999-08-10,8,August
8479996,Cody,Glass,CAN,Winnipeg,1999-04-01,4,April
8476407,Andy,Welinski,USA,Duluth,1993-04-27,4,April
8478873,Troy,Terry,USA,Denver,1997-09-10,9,September
